,text,vin
932,"ngl, if i got another call from them saying i wasn't in this round of deliveries i was going to cancel the order haha.   still not sure about the radar thing or the fact that my order agreement says dual-motor, but the vin document says 1 cylinder/rotor... but i assume everyone is in the same boat and it has to do with the cutbacks they made to fulfill orders",
933,m3 lr red/white  order 9/1/22 qld regional accepted changes and hidden vin 15/7/22 6089xx,
934,got my vin this morning  m3 lr white/white od 19/01 -> changed my order on 12/02 to lr edd aug 23 - sept 02 brisbane,
935,recieved vin also m3 lr msm/black od 24/12 nsw,
936," well, i did wake to a hidden vin and delivery date of aug 24 - sep 3 in canberra. rn1162xxxxx, vin lrwxxxx6091xx i am now a happy man. what a great start to the day.  mr lr red/black od 17/12/21 edd 24/08 - 03/09 canberra",
937,its raining vin. changes accepted with vin no invoice yet. grats to eveyone.  hold on to those still waiting.,
938,"thanks! my initial thoughts were just to wait until i got the vin but i think it will be better to get things organised a bit earlier than that just in case there are delays with either the charger itself or getting a sparky to install.   yeah i did think about ""what if a gen 4"" gets released between now and then? but that seems unlikely from my searches online, gen 3 is still relatively new i think?",
939,"the long wait is finally vindicated  maybe now i will be permitted an accessory purchase!  another one for   ordered 6 jan 2022 vin 16 jul 2022, 6092xx from source. tesla vision and range prompt in account page. edd 23 aug-2 sep in brisbane  no invoice yet for build date",
940,and another one from brissy.  vin received. order date was 14 jan 2022.  m3lr white/black.,
941,"as with the others, vin issued!   i am in the sheet as barrke (i think)   ordered 4 jan 2022 vin 16 jul 2022, 6088xx from source.  edd 22nd aug to 1st sep in melbourne",
942,"awesome!!! finally got my vin, lr white/black, ordered 12/01/22, est delivery aug 22-sep 01, melbourne vic. congrats to all that received a vin and hopefully many more shortly for those that missed out.  where do i check my build date?",
943,"hi folks   i have been following this forum for a while now but this is my first post.  i got my vin today which is very exciting. congrats to everyone who have received it  atleast the seemingly endless wait came to an end...  m3 lr (white/black) order date: 8/1 location: sydney edd: aug 25 - sep 4  question, my finance is expiring tomorrow. i haven't got my invoice yet. what would happen to my order? should i be reapplying? i am with pepper money.  thanks in advance for your responses and appreciate all the contributors in this forum ",
944,me every morning checking for a vin   ,
945,finally it’s happening…. od jan 7 2022 m3lr white/white melbourne vin received  edd aug 22 - sept 1 good luck to all!,
946,vin has arrived   m3 lr black/black od 9/1 sydney  15/7 - confirm changes + hidden vin  now i have to sell my dec 2021 unicorn blue rwd,
947,"i'm as ""nouche"" on the spreadsheet so you can delete that one. vin date is 28/6, built date 30/6, invoice date 3/7, and delivery is 20 aug-3 sep",
948,"another vin for the barbie!  m3lr white/white - od - 06/01/22 no invoice, but edd and hidden vin 16/07/22 edd - 23 august - 2 september, pickup from brisbane",
949,i was wrong about getting a vin for myself overnight. but gosh darn that's a lot of vins getting assigned!,
950,huzza!!! found my vin this morning 6086xx new edd 24/8-2/0. first blue/black lr for a while ... received estimated amount owing but invoice yet to arrive - so no build date to report. been a long wait but - oh so character-building!!!,
